id,text,created_at,user,retweet_count,favorite_count,sentiment
1833785060,has 2 job interviews lined up for next week ,2009-05-18 01:20:07-07:00,tooty_fruity88,1239,16941,POSITIVE
2232101315,@NadineJonasss I'm not home to see it  ! Whatd he ask and whatd they say?,2009-06-18 20:20:12-07:00,lynn_jonas,8575,8602,NEGATIVE
2012307257,Blackberry has been sold.  it was fun having it for the less than two weeks i had it.,2009-06-02 21:18:20-07:00,ItssSarahh,8815,17742,NEGATIVE
2255972425,@angeliquebates Snap  Hope everything is okay!,2009-06-20 12:57:09-07:00,sonicskillz,1166,3474,NEGATIVE
2218083002,Goodnight internets... MBP still hasn't shipped... ,2009-06-17 22:44:42-07:00,me1000,7655,16961,NEGATIVE
1827075974,so tired! early night with a mug of tea nd and old film me thinks ,2009-05-17 10:49:34-07:00,Siobhan_xo,4078,14127,POSITIVE
2062755473,Gone to Gaelteacht in Connemara for 3 weeks... Back on the 28 - 29 of June ,2009-06-07 01:04:37-07:00,MikeWalker94,1934,17537,POSITIVE
2039936889,"Putzing around on Facebook, myYearbook, and MySpace. I'm a multi-tasker. ",2009-06-05 00:04:29-07:00,PandorazBox80,4614,19769,POSITIVE
1969634139,"@PerfectJulia good morning, u ok? ",2009-05-30 01:34:01-07:00,paul_steele,5649,715,POSITIVE
1793333252,@randfish Sorry to hear. Hope you'll soon get better ... This is exactly why I like 4 wheels and the protection my Mercedes gives me ,2009-05-14 03:10:06-07:00,demib,855,16053,POSITIVE
1824111718,@johnmaine Oh i know. haha Great show tonight ur awesome. It was fun seeing u  walk by in the hotel hall. the girl u hugged was my sister ,2009-05-17 00:58:08-07:00,KcRebecca,5861,250,POSITIVE
2180698879,@EllaJOW seeeeeehr geiles lied  when rivers turn to roads,2009-06-15 11:42:26-07:00,Fobo89,1772,15344,POSITIVE
1833476286,"@kathyIreland One tip I've learned from my Office Depot work 95% of people will be with u, 3% are corporate wannabes &amp; 2% called Jerry ",2009-05-18 00:17:30-07:00,eclecticeddie,7343,9637,POSITIVE
2002656158,"@TechCrunch i am holding my breath for #N97 ,lets hope #nokia dont disappoint me ",2009-06-02 05:42:27-07:00,gripusa,1108,11276,NEGATIVE
1684953551,Up talking with Sara and Jeremyyy. Send me a text I'm going to be up a while. ,2009-05-02 23:26:56-07:00,alphabet_girl,6822,12307,POSITIVE
2206900612,missin out on all the crazy fun today. Kid's playoff ball game got cancelled due to rain &amp; now it's tonite. no Golden Circle games. Boo! ,2009-06-17 08:05:38-07:00,phoever,6153,5928,NEGATIVE
1759389699,@KristenObaid Weekend exercise will never be the same again once it opens... ,2009-05-10 19:59:24-07:00,fridley,4850,4645,POSITIVE
2010645888,@Mykale007 Good night buddy. ,2009-06-02 18:36:53-07:00,Eric_Chambers,7357,17382,POSITIVE
2246777333,technology beat me tonight - editing continues in the morning ,2009-06-19 18:59:32-07:00,GilleansChild,1493,13396,NEGATIVE
2211329669,a bit jealous of @ihateRaquelReed for she gets to see Metric ,2009-06-17 13:36:16-07:00,koolpersonrockz,6066,12497,NEGATIVE
2188351212,@psychwrites what time? I always seem to miss things like that cos of work ,2009-06-15 22:37:25-07:00,wann1e,1425,6222,NEGATIVE
1986732516,is a win-mo twitter app that allows you to see the public timeline and search keywords?  tinytwitter won't allow   anyone?,2009-05-31 20:07:28-07:00,stretchinspokes,1260,15718,NEGATIVE
2191421855,Wow this is fun  My blackberry has so many new and cool apps ,2009-06-16 06:07:29-07:00,hsmandy,5098,15135,POSITIVE
1823180603,not playing basketball today because of homework and no free courts ,2009-05-16 22:11:34-07:00,erickson_cruz,1388,2222,NEGATIVE
2062537353,@noobde lol i was just playing that ,2009-06-07 00:24:24-07:00,PURE25,3883,65,POSITIVE
2018510230,THE SIMS 3 ,2009-06-03 10:57:39-07:00,NCStoked,5124,4272,POSITIVE
1684875426,"I start my morning shift in five hours. So, goodnight ",2009-05-02 23:12:06-07:00,MrLeviLorenzyo,1813,8315,POSITIVE
1964525560,Staying late til 9 pm at end of month on a Friday to help out with West Coast orders! Hoping to score some brownie pts ,2009-05-29 15:15:31-07:00,Tim_Larocque,1305,18108,POSITIVE
1882659015,@BookWorm71 That's great - you can't beat a national observance of your birthday! ,2009-05-22 08:08:49-07:00,PaulaatAME,993,7238,POSITIVE
2067012568,My man... U're so sexy when you're concentrated... *Slurp* *Miam* and *CroK* CrOk* ,2009-06-07 12:28:17-07:00,Pruesses,5800,5024,POSITIVE
2059533280,@DondiScumaci you are an amazing blessing to this whole twitterverse!!! ,2009-06-06 18:00:27-07:00,Hetty4Christ,777,6068,POSITIVE
1752873973,"@NikkiBenz The Hulk, great movie  You might recognize Toronto's Younge Street in some of the fight scenes.",2009-05-10 00:10:09-07:00,cgp99,940,14406,POSITIVE
2174838402,@corbentmil you are so mean. ,2009-06-15 00:19:06-07:00,tortured_genius,1145,5735,NEGATIVE
2071223039,"Oh my gosh u guys, i just broke my glasses ",2009-06-07 19:55:28-07:00,Virginia04,6039,3516,NEGATIVE
2174583004,@derekfisher Congrats! Hopefully there will be a parade to celebrate! ,2009-06-14 23:44:38-07:00,MizzNiNi,3976,3327,POSITIVE
2072222256,I miss camp now  gosh! why why why why did it have to end!=(,2009-06-07 21:30:08-07:00,Dreelovesroses,1928,15931,NEGATIVE
1565762329,"Ranny, wet, and dull. NOT good weather today  what happend yesterday it was so good",2009-04-20 08:22:58-07:00,mike_cintron,2944,12518,NEGATIVE
2218453755,2 cases of food poisoning in dubai claiming the lives of 3 kids ,2009-06-17 23:23:44-07:00,anishgt,7686,2708,NEGATIVE
1991122903,@asheleybg I've called you earlier than that before... why didn't you answer last night? I really needed you. ,2009-06-01 07:19:52-07:00,BlackDeezull,9548,5987,NEGATIVE
2202862848,is fighting the sleep...have to work today ,2009-06-16 23:26:27-07:00,Yulesen,8665,11398,NEGATIVE
1794825688,"Been taking care of myself this week and will continue today.  Have a great day, everyone! ",2009-05-14 07:31:08-07:00,JoAnneBarton,9263,5142,POSITIVE
1880080999,"#followfriday loads more but can't list them all now  check my followong list though, they're all worth it!!!",2009-05-22 00:55:26-07:00,willtompsett,6198,15566,NEGATIVE
1793931415,@fustbariclation Kind of a cool idea-- Buying it in bottles.. ,2009-05-14 05:20:14-07:00,LauraJDaley,7396,2749,POSITIVE
2254694776,@spicybitch I wish the monsoon would start here in Arizona ,2009-06-20 11:01:33-07:00,Tyronius,1476,13268,NEGATIVE
2062079629,I wanna go see hangover- dang    maybe tomorrow,2009-06-06 23:10:09-07:00,KristinaKeck,7921,7997,NEGATIVE
1881237614,Ugh. Another snotty day. ,2009-05-22 04:56:09-07:00,samblak,8545,6728,NEGATIVE
1833399815,@DubleD hello beautiful!!! So happy to see you here ,2009-05-18 00:03:02-07:00,NoPantsDance,4650,8715,POSITIVE
2072513133,@MAESTROKNOWS Lol it wont let me DM you because your not following me ,2009-06-07 22:03:19-07:00,deeeelasoul,6883,13900,NEGATIVE
1469464332,looks like it will last a few more jogs... gotta buy new joggin shoes ,2009-04-07 07:20:46-07:00,Binit,6788,15180,NEGATIVE
1677163237,Im out of donughts..    ,2009-05-02 01:37:15-07:00,socilover,4498,3106,NEGATIVE
1693233619,Home. Bathroom floor. Chills. Cats by my side. Head in and out of toilet. Pathetic. I hate today ,2009-05-03 22:49:21-07:00,KelliKillsModel,2211,13285,NEGATIVE
1989742856,Workie workie when I want to be drinkie drinkie in the sunshiiiiine!! ,2009-06-01 03:32:03-07:00,laurien13,5286,4472,NEGATIVE
1685496224,"Three hours sleep, not even close to enough ",2009-05-03 01:32:00-07:00,Mike_83,1154,9415,NEGATIVE
1555698709,@H_Ram Wondering who gives a crap about what men think about gauchos??? I still love them ,2009-04-18 21:19:44-07:00,NurseNess525,1124,18998,POSITIVE
2260340039,i'm very confused about registration STAN!! ,2009-06-20 19:56:36-07:00,bemchou,6182,16850,NEGATIVE
1968299741,"As it's gonna start raining again, bummer ",2009-05-29 22:02:26-07:00,Bronnnnn,9541,13901,NEGATIVE
2179168519,I'm all alone now  it's party time,2009-06-15 09:37:23-07:00,mommawillinger,3900,13456,NEGATIVE
1835176928,Managed to get about four hours sleep in small bursts last night. Not fun!  Hopefully getting my ear pierced today if M turns up.,2009-05-18 06:13:46-07:00,rebeccahillary,1621,7514,NEGATIVE
2064638319,why hasn't he called? where have he been? I NEED ANSWERS NOW ,2009-06-07 07:41:10-07:00,aliatahmali,4587,15413,NEGATIVE
2013164445,"@RachelMotte if you want a partner for reading, just pick the dialogue and I'll read it too. ",2009-06-02 22:56:16-07:00,joitheartist,9269,16566,POSITIVE
1989211031,Well they kicked some West Coast butt the other night by 41 points!  I have to urgently get my wisdom teeth out and it is complicated ,2009-06-01 01:36:40-07:00,bellemcgowan,3066,13812,POSITIVE
2181847567,I need to wash my car ,2009-06-15 13:15:44-07:00,lungjen,2789,1737,NEGATIVE
1995798650,Scared shitless about my history exam tomorrow ,2009-06-01 14:56:50-07:00,hannahismyname,6632,2146,NEGATIVE
1983257231,@reidspeed awesome set last night!  i always enjoy seeing you perform ,2009-05-31 13:41:36-07:00,GussyDelFresco,6866,7743,POSITIVE
1981342358,Had a lovely lunch with @hammerette_   http://bit.ly/OTZ7J,2009-05-31 09:50:13-07:00,Sian744,8837,19103,POSITIVE
1557801079,"@FotoWala link exchange option open for hobby photographers also? if so, I would be interested ",2009-04-19 06:56:44-07:00,pradyotghate,2391,16649,POSITIVE
2299666920,"Job interview on thursday, finally! But dentist today ",2009-06-23 14:04:49-07:00,electrojump,2439,14878,NEGATIVE
1556467511,Drinkin &amp; Watchin UFC 97 ,2009-04-18 23:50:14-07:00,HDeini,4767,5300,POSITIVE
2240696325,Listenin to Meatloaf and checkin out the laydees bleh too bad I can't make myself physically attracted to them ,2009-06-19 10:56:17-07:00,Obijee,6485,9899,NEGATIVE
2053317581,@meetmeatmikes Either that or I'll keel over in my vegie patch  - once that balance comes again I'll be right!,2009-06-06 04:59:45-07:00,vintagefabric,3073,2381,POSITIVE
2200555890,Chem final tmrw...epic fail. Sleeping and not studying ,2009-06-16 19:56:33-07:00,A_Russo,8195,1995,NEGATIVE
2001766003,Playing around with Bing. So far so good.No local news support yet  www.bing.com,2009-06-02 02:53:08-07:00,harryfaas,4871,14946,NEGATIVE
1957624003,@VikkiJCapra Aw I left it at home  I do have some Travis or Coldplay though?  xx,2009-05-29 01:57:58-07:00,susieblake2002,770,4865,NEGATIVE
2180749380,#musicmonday Bill Withers &quot;Lovely Day&quot; â« http://twt.fm/160641 A great song to lift anyone's spirits! Enjoy ,2009-06-15 11:46:35-07:00,sharepositivity,5877,1801,POSITIVE
2002165040,"waiting to have my hair done, ",2009-06-02 04:14:37-07:00,nonameslob_,7489,14187,POSITIVE
2177409400,@ExoticMishB yes not born but yes I do live here!!  Where are you from??,2009-06-15 06:56:21-07:00,Cat_Eyes_Cato,751,11594,POSITIVE
2071566639,"@davidgillespie email bankruptcy aside, how are you my friend? Been too long - have just added &quot;Email Update for Dave&quot; to to-do list ",2009-06-07 20:29:06-07:00,Scott_Drummond,5475,17780,POSITIVE
1559388098,Im my uncles house. Loads of work still to do. I wanna go to sleep. ,2009-04-19 11:53:33-07:00,ReemerFletcher,183,4012,POSITIVE
2198583224,Xbox Live is down ,2009-06-16 17:09:49-07:00,MorioKun,3500,7282,NEGATIVE
1992112559,@lenagurl209  Good Morning ,2009-06-01 09:06:10-07:00,TTurner89,3049,6958,POSITIVE
1686244630,btw whats wrong w/ being single? and if i turn into lesbian i'll let u all know ,2009-05-03 05:24:06-07:00,anggieholics,9915,2313,NEGATIVE
1974150215,"stavros flatley, you were the highlight of this evening ",2009-05-30 13:25:32-07:00,grcrssl,6903,9840,POSITIVE
1882994778,Good morning  now I don't have to go in until 1.  Now I have to closeeee. Blah lol.,2009-05-22 08:43:06-07:00,StarrahPenzHitz,2485,14039,POSITIVE
1968936829,I have to wake up all fucking early tomorrow ,2009-05-29 23:28:28-07:00,jimmy_0804,7505,4338,NEGATIVE
2044243443,the seagul laughing on family guy  http://bit.ly/Dv2UK,2009-06-05 09:57:36-07:00,charliemail,9401,14698,POSITIVE
2061282413,"@truskowski Both, actually! ",2009-06-06 21:25:48-07:00,singa,947,10181,POSITIVE
2013531384,I've been throwing up all night. Hope i don't have the swine flu.  ~*~Chelle~*~,2009-06-02 23:47:29-07:00,chelle_tweets,2445,9012,NEGATIVE
1470183849,@Mushroomchannel Thank you- the vegan pizza was fabulous! I am now obsessed with your website.  Can't get enough.,2009-04-07 09:28:51-07:00,ohsheglows,6322,4136,POSITIVE
1964240048,@MissNikkiC I kno I kknow ... sigh... been on. but it sux ,2009-05-29 14:49:05-07:00,DbbyInDaLoop,2977,2698,NEGATIVE
1972492091,@staceemcfly they're part of the entertainment though ;) hahaha bless them  x,2009-05-30 10:12:38-07:00,jessiiemcfly,7032,16631,POSITIVE
2066115456,Doing this report on legalities and ethics is dryyyyyyyyy ,2009-06-07 10:48:05-07:00,Broken_Vibes,8658,7955,NEGATIVE
1970437114,revamped my profile with my fav pic from melbourne. ,2009-05-30 04:44:54-07:00,abbyyyy__,1973,87,POSITIVE
2051509373,"@ResaTray I've been so lonely  I needed my Theresa fix. Yes, you must!",2009-06-05 23:05:07-07:00,RegineFilange,5883,4197,NEGATIVE
1961005280,"#followfriday Love,Sex, Compatibility Astro-HOTTIE @strology - His work speaks for itself! In the process get to know a wonderul man ",2009-05-29 09:43:28-07:00,dolcetk,8064,9420,POSITIVE
1971893044,It's Saturday and I'm feelin a bit BLAH but still happy it's the weekend ,2009-05-30 09:00:23-07:00,imskinnyinside,2715,14237,POSITIVE
1995422002,@ellieOO i miss your roots ,2009-06-01 14:20:55-07:00,DillyPick,9612,10556,NEGATIVE
2062022457,"@weschicklit I'm pretty tired tonight, as well.  Probably from all the outdoor fun I had today.  Hope I didn't miss you tonight ",2009-06-06 23:01:57-07:00,_DINA,5543,6460,POSITIVE
2181924168,"mmm, moose tracks ice cream ",2009-06-15 13:22:03-07:00,Hannah_banana99,1031,14720,POSITIVE
2065072609,Comme le disait les Animaniacs &quot;vote early and vote often !&quot;. ,2009-06-07 08:42:59-07:00,Nemotaku,8202,14376,POSITIVE
2189921999,"Sports betting are a wise investment, and with the right tips you multiply your money constantly  www.winplace-portal.com",2009-06-16 02:09:03-07:00,Brilland,6409,18603,POSITIVE
1989093651,UP was amazing! glad i got to see it today ,2009-06-01 01:12:30-07:00,hazeldb,7010,1414,POSITIVE
1559906285,just passed eaton plumbing ,2009-04-19 13:14:02-07:00,brooke_nicolex3,8462,8246,POSITIVE
1990144496,i love my hubbi  thanks 4 being so sweet xo,2009-06-01 04:54:04-07:00,MissStapo,7514,16630,POSITIVE
1976290585,@Talarawr hahaha THANKS! ^^  Yeah same  I miss it,2009-05-30 17:53:27-07:00,xemmawinterx,1480,13460,NEGATIVE
2016259339,@NicoleHainey23 itz frezzing up here   u still burnt btw? n did u get that link i sent u on here o that pics o zac,2009-06-03 07:20:48-07:00,ninjaavie89,573,15047,NEGATIVE
2065733371,Good Morning ,2009-06-07 10:04:04-07:00,DrRenee,3322,8098,POSITIVE
1932495488,"st-st-st-st-stuttering-ing!  ; heading somewhere today with my mom, ohh yeaaah ",2009-05-26 22:28:03-07:00,ichel09,2418,10948,POSITIVE
2176068866,@cicoree If you provide me with something better I'll consider changing ,2009-06-15 03:42:27-07:00,pauldevweb,9240,1600,POSITIVE
1982428196,missing my honey bun  alot!,2009-05-31 12:04:18-07:00,emayarice,2748,12742,NEGATIVE
1883658260,feel like cryin ,2009-05-22 09:47:15-07:00,tppretty23tmail,4517,13585,NEGATIVE
1981657897,Studying all day!! ,2009-05-31 10:30:12-07:00,jess_wolf,7144,3257,NEGATIVE
2186105445,"that was the worst nose bleed i've ever had, and it was only enough to cover one end of a q-tip. fail. ",2009-06-15 19:14:48-07:00,alyyyssa,1439,9337,NEGATIVE
1835181764,@kisshippie13 It's where my heart beats irregularly so sometimes I have to wear a heart monitor. It sucks ,2009-05-18 06:14:32-07:00,zoeydawson,4308,2781,NEGATIVE
1824860897,"@ronenk Lo mashehu, I feel hungover but without the fun part first  Head is pounding...Howya doin?",2009-05-17 04:08:44-07:00,hilzfuld,1180,4247,NEGATIVE
2051319313,is Listening to &lt;IN-GRID&gt; Love her Songs.....still reading &lt;reading any books that grab my attention&gt; wat can i say im a book LOVER ,2009-06-05 22:31:42-07:00,SLCamarillo,8886,6871,POSITIVE
2049403745,"I'm So Looking 4wrd 2 Sum fest Jah cure&amp;,Damian Marley, Nas, Jasmine Sullivan It jus doesnt Get Any Better Than That ",2009-06-05 17:42:15-07:00,SharElizabeth,316,11494,POSITIVE
2175494653,@celiabb Hi Celia - thanks for following me ,2009-06-15 02:01:46-07:00,meemalee,2965,10958,POSITIVE
1976476228,Can't figure out how to get email notifications on my cell.  uncool,2009-05-30 18:18:34-07:00,faesutherland,5472,12959,NEGATIVE
1979072551,"@thisisryanross sorry to say, @acupofjo said she loves me more than you. ",2009-05-31 02:24:33-07:00,hayitsmonica,2674,11703,NEGATIVE
1995275467,"@kanter Here is the link to the post about CEOS Must Use Social Media (note survey at end of post, please  http://bit.ly/xb7Ww Thx!",2009-06-01 14:06:50-07:00,askdebra,5681,2387,POSITIVE
2014594509,@sakhi_ Aise hi bored of tweeting  Other things on mind.,2009-06-03 02:55:59-07:00,_alps,3784,584,NEGATIVE
1792499358,is enjoying caramel crunch to make herself feel better  http://plurk.com/p/toy0z,2009-05-14 00:12:13-07:00,clover_d,9560,1515,NEGATIVE
1694201424,"ok, i'm out. good night! sorry Chan  I'm a flake. I'll make it up to you in July!",2009-05-04 02:25:20-07:00,Les_Berry,3133,11702,NEGATIVE
2002513936,@jaybby_ TWEETING!! ,2009-06-02 05:19:02-07:00,SallytheShizzle,6671,8622,POSITIVE
1999667556,idly vada with sambar Heaven ,2009-06-01 21:29:55-07:00,deepaky3ks,2141,12620,POSITIVE
1751681795,@ALFwannabe I wish I had known about it sooner! but I'm already in my sweatpants drinking beer on my couch ,2009-05-09 20:54:23-07:00,StephanieShipp,7071,6644,NEGATIVE
2053633208,@Paleo_princess Crap Artisana has no nutritional info. U wouldn't happen to have a jar handy? *bats eyelashes* ,2009-06-06 06:05:52-07:00,thriftymom,1285,841,POSITIVE
2246399194,"@leopercer aww, i'm sry for your dad ",2009-06-19 18:25:17-07:00,schmuttelicious,8903,18384,NEGATIVE
2185534412,Busy day! I'm taking a break now before my client only Q&amp;A call in an hour ,2009-06-15 18:24:31-07:00,mattbacak,753,3462,POSITIVE
1994664851,Bored in the library ,2009-06-01 13:09:11-07:00,blacksmoke16,7749,10738,NEGATIVE
2018143162,mowing the lawn ,2009-06-03 10:23:18-07:00,helloimjosh,9412,16142,NEGATIVE
2207410063,I've lost my exam results from 2003  Can't find them anywhere. Gonna need to get another copy - Â£35 pfft,2009-06-17 08:47:06-07:00,x__claireyy__x,5198,3608,NEGATIVE
2204789634,And i want to kiss my papa ,2009-06-17 04:01:11-07:00,thiagogita,9814,13380,NEGATIVE
2325050090,@Drucifer aww that sucks ,2009-06-25 05:32:23-07:00,fatalinjection,4130,16707,NEGATIVE
2066680782,First Slacklining session of the season. Feels so fuckin good ,2009-06-07 11:51:39-07:00,Zoth,8601,7175,POSITIVE
1556629473,Is going to bedddd btw this is a nice quote check the attached pic if you can  http://twitpic.com/3l19b,2009-04-19 00:30:59-07:00,LegitSushii,228,5074,POSITIVE
1976366083,excited about tomorrow  a good day awaits!,2009-05-30 18:03:12-07:00,kuhlayluh,1357,12924,POSITIVE
2230330356,@spinmatt What? How did you get a signed &amp; slipcased cover of Locke &amp; Key? I'm so out of the comics loop ,2009-06-18 17:50:50-07:00,Caymon,8994,18716,NEGATIVE
1557148556,home. I think I left my jacket somewhere ,2009-04-19 03:10:33-07:00,thankyougravity,4498,4659,NEGATIVE
1996954700,Evidently doesn't want to speak to me ,2009-06-01 16:52:37-07:00,xshweeet,9393,19129,NEGATIVE
2003516614,@Pepperfire: &quot;I too loves this song. RB @EricsTXGal&quot;  Me three!   Dobey Gray- Give Me the Beat Boys â« http://blip.fm/~7hmgt,2009-06-02 07:33:34-07:00,sunny525,7032,3371,POSITIVE
1979090543,"Morning!!!! last day of the half term  so im spending my day at ccp, the weather is so nice!",2009-05-31 02:29:00-07:00,brookedanielle_,6409,19559,NEGATIVE
1999138261,"(id) canggeeh, saykoji yg &quot;online&quot; udah online beneran di tipi (on air maksudnya) -no pertamax please ",2009-06-01 20:35:24-07:00,inderamaia,1081,8213,POSITIVE
1989831785,"lovely lazy mornin, still tired after an incredible tiring day in the park yesterday  but that won't keep us from another try today!",2009-06-01 03:51:11-07:00,mrpandora,6143,18388,POSITIVE
1823275342,@JCookOnline I never got any replies from you ,2009-05-16 22:25:46-07:00,laurenATLx3,4397,1416,NEGATIVE
2015722887,@kliger i'm not sure that i can describe you the image that i'm thinking of. If you can find the domain i'll be happy  http://ff.im/3xocd,2009-06-03 06:15:10-07:00,ssinan,6327,10560,POSITIVE
2286139372,Sad day for the people on the red-line in DC ,2009-06-22 16:55:48-07:00,jacqueparry,8506,12116,NEGATIVE
2048125334,@artistsmakers  no pics  I used pic of  DH's Pharmacy as backdrop for my 'doctor will see you now' t-shirt collection at college. love it,2009-06-05 15:35:07-07:00,MadamSalami,5694,3615,NEGATIVE
2190501074,Oh my!  My Timeless Treasures order is FINALLY here!  Can't wait to get it listed for you to see! ,2009-06-16 03:47:45-07:00,CreativeFabrics,6060,19128,POSITIVE
2057351509,@Sula904 I meant your slam on him. I bet he has a bad habit of picking the wrong fights to get in while at the bar. ,2009-06-06 13:43:32-07:00,saulyoung,5609,10797,POSITIVE
1824917751,"At Charlies house, just went to Thorpe Park!!!  so fun xxxxxxxxxxxxxx",2009-05-17 04:24:11-07:00,dodokisses,9863,9863,POSITIVE
2052398234,But 1st its time 4 b.fast. ,2009-06-06 01:28:46-07:00,anton_rwarrr,5021,1265,POSITIVE
1752503257,"P9 for Danica and your team... Not a end of the world, now is just hopes for a great race ",2009-05-09 22:59:21-07:00,bruh_rj,9772,10758,POSITIVE
2049354878,"If u r follwing stars, you may see them saying I'm in UK I'm in Germany I'm in Au I'm at the airport bla bla bla... everyday! I envy them ",2009-06-05 17:37:09-07:00,kookyuran,3091,6063,NEGATIVE
2013961267,whoo hooo. state of origin tonight! dunno if im going to watch it. probablt not. no MATT COOPER? so meh... ,2009-06-03 00:56:44-07:00,eLLLyyyy,8857,13023,POSITIVE
2015164256,twitter is kinda weird ,2009-06-03 04:46:42-07:00,Lily_Vita,3210,3426,NEGATIVE
1971219869,@GirlTalkNYC love ur show and ur name. ,2009-05-30 07:25:49-07:00,chibadgirl,1080,18565,POSITIVE
2013242316,"Well, i feel kinda silly about this *blush* i guess i'll get &quot;it&quot; out of my head tomorrow. Goodnight! ",2009-06-02 23:06:19-07:00,haydeenyy,1137,13056,POSITIVE
1882735556,"is very busy for preparing tomorrow's garage sale, secondhand stuffs ",2009-05-22 08:16:48-07:00,kayinaa,8888,6270,POSITIVE
1966395515,Think I'll hit the hay now. Night y'all  x,2009-05-29 18:34:19-07:00,VitaminDeej,9208,90,POSITIVE
1564585630,First day back and I've already booked a week off ,2009-04-20 05:02:14-07:00,Shakil,8466,14665,POSITIVE
2062759822,"I have to be at work at 6am, but I can't bring myself to fall asleep.  I'm kind of lonely right now.  ",2009-06-07 01:05:26-07:00,rurouni_jedi,5916,7674,NEGATIVE
1999896091,@TheJetOnTNT Yes Jet was first! He asked this the other day and thats why I concur on 95. Cuz Jet says so that's why!! ,2009-06-01 21:54:15-07:00,teripolzin,9257,4512,POSITIVE
1977659973,@mitchelmusso i would luvv to come and see you but i live halfway across the country in michigan ,2009-05-30 22:18:38-07:00,lilmissmileyfan,9657,12342,NEGATIVE
1962962492,"@DrNoelCarter reaaaaly, why don't you come with us, we are going on 5th June ",2009-05-29 12:52:36-07:00,BachLe,3998,17003,POSITIVE
2066604174,@RyanStar awww the sun blocks your face  but you still look oh so handsome! &lt;3,2009-06-07 11:43:00-07:00,petitegreek88,3597,18160,NEGATIVE
1969691450,the rain falls again..aww.. ,2009-05-30 01:46:03-07:00,zesa24,1558,5601,NEGATIVE
2056825103,Time for some crunchberries ,2009-06-06 12:44:54-07:00,rainyparade,9788,17515,POSITIVE
1824225533,"@ilkeryoldas202 That's crazy that the first web server was a NeXT! As a Mac user, I'm happy ",2009-05-17 01:23:40-07:00,jaruzek,4487,3868,POSITIVE
1678032500,i feel this is my theme tune  http://tinyurl.com/ceusp9,2009-05-02 06:05:03-07:00,KtyB,587,578,POSITIVE
2258643284,What the freak. My parents are going back to mpk tonight! And Theyre not taking me with them ,2009-06-20 17:08:35-07:00,FOOFOOx33,9736,647,NEGATIVE
2175948566,I need a car.. ,2009-06-15 03:21:11-07:00,lena_holland,4755,9108,NEGATIVE
2233199874,WHY HAS TRISH DISSAPEARED ON FACEBOOK ?!?! O: IM SCARED ,2009-06-18 21:51:46-07:00,itsLOiSHY,7382,4108,NEGATIVE
1754285467,I'm tired and I don't want to go back to canterbury ,2009-05-10 06:36:24-07:00,zoetopley,5496,19553,NEGATIVE
2002212892,"@mandajayne22 Still, it's nice to have a weekday off work  I'm pottering about in the garden too, as it's another gorgeous day. How's you?",2009-06-02 04:24:12-07:00,mlbumstead,3540,16421,POSITIVE
2015619449,Morning!! Time for work..tired and my back still hurts ,2009-06-03 06:00:23-07:00,danielle348,7636,10610,NEGATIVE
1970503474,#myweakness nice smelling perfume on a man ,2009-05-30 05:00:45-07:00,TaylaMe3,2544,17651,POSITIVE
1961738862,is sooo close to finishing her exams  role on monday and i will have my life back.,2009-05-29 10:51:15-07:00,Hannah_gamblin,4779,18320,NEGATIVE
2059271310,Yeah  john is moving or banging some dude or something,2009-06-06 17:28:39-07:00,fmulder21,1927,16083,NEGATIVE
2014654102,@HelpSaveBees I so appreciate what you're doing!  ,2009-06-03 03:07:39-07:00,MelindaMullin,1812,1828,POSITIVE
2014469249,"Its funny how one memory can make them all just fly back,,, ",2009-06-03 02:31:05-07:00,LaLaHearts,4414,13033,POSITIVE
1678028067,woke up far too early on a Saturday morning... especially since the tv is messing up and I can't get any cartoons!!  ,2009-05-02 06:03:53-07:00,yibbit7,7041,10915,NEGATIVE
1825327488,"Is going to bed. Lols. Okay, going home at least. The birds are awake and so am I ",2009-05-17 06:09:59-07:00,bellahbee,8859,9467,POSITIVE
2015569980,@AngelicVampira yea absolutely ;).its she?  you should have him  you know Dean has she and he is the boy...so you should have him as car,2009-06-03 05:53:18-07:00,blackdarkness51,9367,13225,POSITIVE
2207143540,"Super Uber (is that even a word?) bored. This is why I sleep in all summer, because it's raining, 10:31 and I'm out of things to do. ",2009-06-17 08:25:33-07:00,dancingmusic,9423,15670,NEGATIVE
1969580975,Ow...sunburn isn't fun  Why oh why does my irish skin hate me?,2009-05-30 01:23:26-07:00,MandiSunshine,3072,335,NEGATIVE
1676630115,head still hurts ,2009-05-01 23:31:40-07:00,liamanafova,3102,11512,NEGATIVE
2060667034,"hello tweets  well, impressed my people this morning... sort of, oh well could have been worse... dressed and ready to tango with @loz_xx",2009-06-06 20:13:35-07:00,rach210,3573,7982,POSITIVE
1964126787,@chickwoman97  im riding the highs and lows of moods now.... chores blow,2009-05-29 14:38:52-07:00,gigglesalot,7653,17971,NEGATIVE
1676732119,@Emma_Proust no it doesn't have to be  how can it not be anymore? Im too tired to keep going like it is.,2009-05-01 23:53:06-07:00,StephersRG,5558,16856,NEGATIVE
2049184484,@MissCocoBelle friday night we can go out to eat and saturday afternoon go to the spa  but it's up to you,2009-06-05 17:19:32-07:00,juicyincouture,3668,12508,POSITIVE
1968584178,"Omg kyle just called me! He was wondering what was going on tonight, sadly there isn't anything happening ",2009-05-29 22:38:05-07:00,vargasgirl88,3266,8160,NEGATIVE
